id,tweets_en,searchQuery,negative,neutral,positive,polarity,subjectivity
1720282515842199990,"Israel and the US are taking such a spanking they daren't even mention it. Look what happened just today:

-The Iraqi resistance fired at Israeli targets in the Dead Sea (!) for the first time

-Hezbollah attacked 19 different Israeli positions using mortars, rockets, precision missiles, and drones for the first time. Direct hits confirmed and Israeli helicopters evacuating many wounded Israeli soldiers.

-The Resistance also struck the US occupation's bases at Shadadee oil fields in Syria and Erbil in Iraq.

-This is barely 24h after Yemen fired a volley of drones and ballistic cruise missiles at ""Israel"" from over 1500km.

This isn't even close to full operational capability. The West have bitten off more than they can chew.",Israel,0.7431210279464722,0.24473147094249725,0.012147452682256699,0.18333333333333335,0.18333333333333335
1720175588575514745,"Saying “Muslim countries don’t even support LGBT people” as an attempted talking point to make people agree with Israel committing genocide is fucked up on its own, 

But it’s also hilariously audacious because gay marriage is illegal in Israel.",Israel,0.9207075834274292,0.07288996130228043,0.00640250276774168,0.08333333333333334,0.08333333333333334
1720289705835540518,"“Israel has carried out the war crime of collective punishment and continues to do that.” 

Yasmine Ahmed, UK Director of Human Rights Watch tells Al Jazeera of the dire situation for the children of Gaza ⤵️",Israel,0.8637940287590027,0.13053667545318604,0.0056692552752792835,0.0,0.0
1720318748857688301,While the Iranian stooge leader won’t be there it looks like a lot of other stooges will be. A target rich environment. I wonder if loitering drones will be around in case Iran chooses to launch these particular dogs at Israel.,Israel,0.49326491355895996,0.47054097056388855,0.03619416058063507,0.13888888888888887,0.13888888888888887
1720165477295472800,"Summary of Reichminister @HabeckPress speech: Because Germany committed genocide against the Jews in the past, it is today our solemn duty, nay our very raison d’etre, to support Jews in Israel when they commit genocide now.",Israel,0.6718127727508545,0.3086729645729065,0.01951431855559349,-0.024999999999999994,-0.024999999999999994
1718610346146238565,Palestine was basically israel because of what? star of david? explain how Barbarossa flag then,Israel,0.5955360531806946,0.39143943786621094,0.013024442829191685,0.0,0.0
1720318748463141014,"Hundreds of people posting this saying Israel can't possible win, while also crying about imminent genocide. Which one is it?",Israel,0.8592759966850281,0.13380803167819977,0.006916018668562174,0.20000000000000004,0.20000000000000004
1720217748922335436,"Activists continue calling for a #boycott of brands that support #Israel despite its war crimes. 
This is a viral video in #Bangladesh.
#Gazagenocide.",Israel,0.6913976073265076,0.28421175479888916,0.024390652775764465,0.0,0.0
1719482046454571439,"Upper West Side NYC - “f*ck you and f*ck Israel” … other woman “f*ck you b*tch … f*ck you and Israel” while both tearing down posters of kidnapped Israeli children taken by Hamas terrorists.

Help identify them!",Israel,0.9428018927574158,0.05250353366136551,0.0046945493668317795,-0.1064814814814815,-0.1064814814814815
1720289824089723151,"This is the most accurate and realistic  
Interview played on US MSM. Can’t believe it 

We need to blast this video to get it to more people. 

#Israel #Gaza",Israel,0.10064169764518738,0.32840245962142944,0.5709558129310608,0.3916666666666667,0.3916666666666667
1720236626801205327,"🇮🇶 Iraqi resistance attacks Israel from the side of the dead sea.

🇱🇧 Lebanese resistance attacks Israel from the north.

🇾🇪 Yemeni resistance attacks Israel from the south.

🇸🇾 Syrian resistance attacks Israel from the Golan.

🇵🇸 Gaza is not alone.",Israel,0.7666106820106506,0.22484512627124786,0.008544275537133217,-0.2,-0.2
1720303820910342644,"Looks like Israel might be outlawing opposition to the war: 
timesofisrael.com/minister-r…

They unveiled a new law ""that would allow Israel to strip individuals of citizenship if they express solidarity with terror groups or incite terror during times of war. The law would give the interior minister special war-time powers allowing them to remove the citizenship of individuals deemed to be supporting or encouraging terrorism. Rather than go to the courts, the minister would only need the approval of the justice minister"".

It obviously depends how they define ""expressing solidarity with terror groups"" but given the fact the interpretation of it seems to be at the discretion of the current government - bypassing due legal process in court - it's fair to assume the definition will be very broad... For instance it'd be easy to make the case that someone who opposes the assault on Gaza for the enormous amount of civilian deaths is ""expressing solidarity with Hamas""... At the very least, such legislation will likely intimidate people into not voicing opposition, for fear of it being interpreted that way by the current far-right Netanyahu government, who again would do the interpreting...

""The only democracy in the Middle East"" 🙄",Israel,0.438041627407074,0.5316484570503235,0.030309896916151047,0.09128276815776815,0.09128276815776815
1720165048105001186,please don't stop being angry for what's happening in Palestine. please don't stop being angry for these war crimes. please don't stop being angry for all the innocent lives we're losing.,Palestine,0.9296299815177917,0.0641755536198616,0.006194513291120529,-0.25,-0.25
1720315060977897850,"My message to the people of Gaza and Palestine |   🇵🇸رسالتي إلى أهل غزة وفلسطين

""There are no words to express the shame that we feel about what is happening to you in Gaza; and shame on the world for allowing you to go through this nightmare. 

It is so cruel to see the children of Gaza going to hospital instead of school, and being bombed instead of playing and enjoying life.

We are trying to demonstrate, to educate, and make the world aware of the injustices and cruelty of this criminal entity called ""Israel"". Words cannot express the sorrow that we feel. 

You are truly such a strong and brave people. We believe in you. We are proud of you. You, the people of Palestine, you the people of Gaza, you have shown us what a homeland means to the people whom it truly belongs to.

People of Palestine, people of Gaza, you really resemble your olive trees, whose roots are so deep in this land. Unshakeable. The world with all its might and weapons could never break you because God is in your heart and His words are your swords.

Everyone, from East to West is up in arms about the images that are coming out of Gaza. We support you with our hearts, with our minds, and with our prayers. We are all trying to do our bit, to make your voices, your suffering, and your needs heard. We will never shut up about this genocide. We will get justice for you, whatever it takes.

We know the big powers have abandoned you and betrayed you; they persecute you, just like they persecuted Jesus. But just as Jesus was resurrected, so will Palestine be resurrected. Your pain became the pain of all humankind. The names ""Gaza"" and ""Palestine"" thunder across the globe, as armies of people march for you. And why wouldn't they? Are you not the Defenders of al Aqsa, and the Guardians of al Quds?

Our love, our prayers, and our thoughts are with you, every moment of every day; and God willing you will emerge victorious.""",Palestine,0.9431887865066528,0.05273399129509926,0.004077230114489794,0.17948717948717946,0.17948717948717946
1720110060657856522,"Hezbollah slogan:

“The next world is the world of Palestine”",Palestine,0.15207718312740326,0.7846992611885071,0.06322360038757324,0.0,0.0
1720304489066873263,All out for Palestine,Palestine,0.1000833511352539,0.7688820958137512,0.13103456795215607,0.0,0.0
1720215849733087474,🇵🇸 FREE PALESTINE!,Palestine,0.01761889085173607,0.2916961908340454,0.690684974193573,0.5,0.5
1720262063157596282,🇵🇸 Man is asked why he supports Palestine.,Palestine,0.25146347284317017,0.7168712019920349,0.03166528791189194,0.0,0.0
1717872840089735414,"Martyrs and wounded in the Israeli occupation warplanes targeting of the White #Mosque in Al-Shati Refugee Camp west of Gaza City. It is noteworthy that the #Israeli occupation has destroyed around 38 mosques so far.

#Gaza_under_attack
#Palestine
#Israeliwarcrimes",Palestine,0.8909757733345032,0.10394739359617233,0.005076812580227852,0.05,0.05
1719800844927778987,"Power of #faith determines the battle
#Gaza #Palestine",Palestine,0.10305963456630707,0.8132777810096741,0.08366253226995468,0.0,0.0
1720088071570592132,putting this video on the tl make sure you dont forget who we are fighting for. they arent just numbers or names. they are people with lives and dreams and they deserve to live in a liberated palestine,Palestine,0.07114779204130173,0.4814092516899109,0.4474429786205292,0.3181818181818182,0.3181818181818182
1720166408468955440,🎗️Reminder: Don't stop talking about Palestine.,Palestine,0.2506806552410126,0.6725414991378784,0.07677783071994781,0.0,0.0
1720145484226945531,"Free Palestine, Free Sudan, Free Congo, Free Tigray, Free the Uyghurs in China, free every nation facing genocide and colonial occupation. Everyone either turns a blind eye or just never hears abt it. The world is run by disgusting leaders.",Palestine,0.9072033166885376,0.08565139025449753,0.007145311217755079,0.11249999999999999,0.11249999999999999
1720279132649795936,"“free palestine from the river to the sea” means palestinians no longer live in an apartheid state and are free of the occupation and have equal rights & representation, not genocide of the jews.

just like “black lives matter” never meant white lives don’t matter.",Palestine,0.6056964993476868,0.3609135150909424,0.03338999301195145,0.1282828282828283,0.1282828282828283
1719807321390325770,palestine has existed and will always exist,Palestine,0.17025545239448547,0.7597580552101135,0.06998654454946518,0.0,0.0
1720112424009752680,🇵🇸🇮🇱 A doctor in Gaza recognises her daughter among those injured in an Israeli attack.,Gaza,0.1847212016582489,0.6938324570655823,0.12144631147384644,0.0,0.0
1720194439358910655,"Where’s your mom? Dead.

#Gaza",Gaza,0.8833558559417725,0.10862752050161362,0.008016611449420452,-0.2,-0.2
1720312109555167234,I am still alive | Gaza,Gaza,0.00950717180967331,0.33795279264450073,0.6525400876998901,0.1,0.1
1720076444104319339,"Again, Hamas is the official government of Gaza. Every report about low resources should be focused on why they aren’t sharing them with the population.",Gaza,0.6882178783416748,0.29817190766334534,0.01361018791794777,0.0,0.0
1719957517877268677,"“I reiterate my call for an immediate humanitarian ceasefire and for unimpeded humanitarian access to be granted consistently, safely and to scale in order to meet the urgent needs created by the catastrophe unfolding in #Gaza.” - @antonioguterres",Gaza,0.10714229941368103,0.7374821901321411,0.15537551045417786,0.5,0.5
1720074815414136979,"Skull for Gaza

The fascist Holocaust
Today, in Gaza, it became
in zionist genocide
against the Palestinian people.

Let's stop the killing
demanding, of course,
a ceasefire is declared.
(May hope not die).",Gaza,0.8357724547386169,0.14960594475269318,0.01462152972817421,0.0,0.0
1719975277202170272,"Russia shelled 118 settlements in Ukraine yesterday

The most intense shelling of 2023 

Gaza might have people's attention but the Ukraine War is still raging",Gaza,0.7711725234985352,0.2169656753540039,0.011861808598041534,0.35,0.35
1719978924698960056,"The Palestinian Journalists' Union calls out Western media for ethically respecting ""basic journalistic standards"" in their coverage of the ongoing massacre in #Gaza. There are 25 journalists killed since October 7. pjs.ps/palestinian-journalis…",Gaza,0.8626010417938232,0.13274811208248138,0.004650792106986046,0.0,0.0
1720314833306816815,"Soldiers from the Golani Brigade’s 13th Battalion and the Armored Corps’ 53rd Battalion clashed with multiple terrorist squads inside Gaza overnight. 

The terrorists fired anti-tank missiles at the troops, activated a number of IEDs and attempted to climb onto one of the troop’s vehicles. 

Soldiers on the ground directed aircraft and artillery strikes—neutralizing the terrorists and their threats.",Gaza,0.8144698739051819,0.17960594594478607,0.0059241619892418385,0.0,0.0
1720187580828766448,"I’m at 30th Street Station where the largest interfaith civil disobedience demanding a #CeasefireNOW since the crisis in Gaza just began. Multifaith, multiracial, multigenerational Philadelphians have gathered to say stop the genocide of Palestinians — Ceasefire now! #LetGazaLive",Gaza,0.3580887019634247,0.5504875183105469,0.09142377227544785,0.0,0.0
1720183362982191522,"Humanity is dead, living consciences are dead🇵🇸💔
#gaza",Gaza,0.9450697302818298,0.051443617790937424,0.0034866216592490673,-0.2,-0.2
1720140015034888197,"It has been a wonderful joy to meet teachers and children in Gaza over the years – and learn from their empathy, curiosity and humanity.

I don’t know if those teachers or children are still alive. I don’t know.

Please, we need a ceasefire, now.",Gaza,0.18963396549224854,0.31117409467697144,0.49919193983078003,0.6333333333333334,0.6333333333333334
1720306825885798755,"Korean, Daud Kim boycotting Israeli products.
#FreePalestine #Gaza_Triumphs #Gaza #GazaGenoside",Gaza,0.537941038608551,0.43721234798431396,0.024846618995070457,0.0,0.0
1720260380554039341,Breaking news: The American House of Representatives just voted to give Israel more weapons to further deepen US involvement in Israel's genocidal attacks on Palestinians in Gaza. The costs they will incur this time are USD 14.3 M (IDR 226.46 T). An embarrassing day in Congress.,Gaza,0.9146144986152649,0.08034156262874603,0.005043976474553347,0.16666666666666666,0.16666666666666666
1720294035267469592,"Most probably without anesthesia this kid is laid on the floor for a life- saving surgery in a storage room.

I’m literally watching humanity dying 

America and the west in general not only allowing it, you are bankrolling this horror .

#Gaza 
#Israel",Gaza,0.9401448369026184,0.05508526414632797,0.004769859369844198,0.18333333333333335,0.18333333333333335
1720182222106366207,🚨🇮🇱 ISRAEL IS A TERRORIST STATE!,Israel,0.9528297185897827,0.04286477714776993,0.0043055047281086445,0.0,0.0
1720318747037356471,"Asking for proof actually shows off your illness, Grandma, you are indeed sick",Israel,0.9388569593429565,0.058013852685689926,0.003129210788756609,-0.35714285714285715,-0.35714285714285715
1720215711925043260,"Israel's ministers, parliamentarians, generals, president, & prime minister have all said stuff about Gaza that *sounds* genocidal to a lot of experts on genocide. 

I laid out the evidence on the @MehdiHasanShow. 

Israeli officials, in their own words:",Israel,0.7660689353942871,0.2223523110151291,0.011578789912164211,0.6,0.6
1720318746550472887,May Allah destroy Israel quickly. Ameen.,Israel,0.8163342475891113,0.17135071754455566,0.012315074913203716,0.06666666666666665,0.06666666666666665
1720289705726509224,🇮🇱 Israel has to have the zestiest “army” of all time.,Israel,0.19142237305641174,0.3953174650669098,0.4132601320743561,0.0,0.0
1720121850720649634,"Today we are faced with the most legitimate and realistic map to know who supports crime, oppression and the planned GENOCIDl0. The only countries in the world that did not support the Resolution against the Blockade of Cuba were: the US 🇺🇸, Israel 🇮🇱 and Ukraine 🇺🇦

IT'S NOT A COINCIDENCE",Israel,0.7325000166893005,0.2507021725177765,0.016797784715890884,0.2222222222222222,0.2222222222222222
1720318746278121560,"pro-Zionists, now pro-Palestinians may get guidance through Jokowi

those who are pro-Zionist are eating good framing by the media, suddenly now duarrr...
Israel's cruelty, cruelty kills civilians without mercy

In the past, those who were pro Jokowi were consumed by popular sentiment

now dammit, bastard",Israel,0.8694837689399719,0.12124349921941757,0.00927274115383625,0.26249999999999996,0.26249999999999996
1720318746110423351,"fuck u and fuck israel 🖕
ZIONIST ISRAEL are BABY KILLERS
ZIONIST ISRAEL is a TERRORIST STATE
#FreePalestineFromZionist",Israel,0.9715894460678101,0.025451334193348885,0.0029592840000987053,-0.4,-0.4
1718722123600998576,israel is bombing three countries at the same time (4 if we count egypt) yet some are still thinking theyre the victim ?,Israel,0.872138261795044,0.12265780568122864,0.005203914828598499,-0.037500000000000006,-0.037500000000000006
1720114643715162238,"Zionist woman, who supports Israel, says that all anti-Zionist Torah Jews should be killed in gas chambers, that Hitler should have killed them all, and that he made a mistake by not killing them all.🇮🇱",Israel,0.9031286239624023,0.09188876301050186,0.004982686135917902,-0.2,-0.2
1720119288202203194,Israel is raining down bombs on the Gaza city - when will the world wake up?,Israel,0.9345401525497437,0.0621018148958683,0.003357965499162674,-0.15555555555555559,-0.15555555555555559
1720143244904878304,What is the point of Indonesia giving a hospital to #Gaza if it does nothing while it is destroyed ? What’s the point of Turkey giving a cancer hospital and then doing nothing while Israël destroys it? What’s the point of UN schools clinics and food services in Gaza if a member of the UN can bomb them with illegal weapons without consequence? What’s the point…,Israel,0.8990141153335571,0.09673892706632614,0.0042469678446650505,-0.5,-0.5
1720091278782890281,"-Turkey built a big wall to stop MusIim refugees

-Pakistan destroyed homes of Afghani refugees

-Egypt refused to accept Palestinian refugees

-Shame on India for not giving voting rights to Rohingya MusIims & not sending Army to fight for #Palestine",Palestine,0.8496034145355225,0.14513127505779266,0.005265280604362488,0.0,0.0
1720318744935670237,"Beyond words..

#Palestine",Palestine,0.4669548273086548,0.4813652038574219,0.051680006086826324,0.0,0.0
1720196680493195319,do NOT stop speaking about Palestine if a ceasefire is called. That is NOT the end goal. Do not put it past israel to break the agreement either,Palestine,0.773809552192688,0.21250838041305542,0.013681971468031406,-0.25,-0.25
1719063866343329941,"genocide is happening in different parts of the world rn: palestine, syria, lebanon, congo, sudan (darfur), haiti, armenia, india (kashmir), myanmar (rohingya), turkey (kurdistan) and MANY MORE. from this sheer amount only, world leaders are really aiming to normalize genocide.",Palestine,0.9092820882797241,0.08619093149900436,0.004527033772319555,0.19999999999999998,0.19999999999999998
1720191894616199467,"🫒 Admist the olive trees, 
our heritage takes hold, 
A mosaic of history, 
A story to be told. 

Children taken too soon, innocence undone,
I wish they could witness a free Palestine's sun.

In a land where love runs deep and true,
My country, my people, I stand with you. 🍉🇵🇸🕊️",Palestine,0.09932342916727066,0.46001172065734863,0.4406648278236389,0.3125,0.3125
1719665826075234583,"‘death to arabs’ is perfectly fine but ‘from the river to the sea, palestine will be free’ is antisemitic?",Palestine,0.5533438324928284,0.40118491649627686,0.04547124728560448,0.4083333333333333,0.4083333333333333
1719948880098607331,"""We implore The University of Melbourne to stand on the right side of history by condemning Israel’s genocidal attack against the people of Palestine.""

Calling all @UniMelb affiliates to read and sign this powerful open letter. 
overland.org.au/2023/11/open…",Palestine,0.3604750335216522,0.5413144826889038,0.09821046143770218,0.1952380952380952,0.1952380952380952
1720078559237341589,"Today marks 106 years since Britain issued its colonial #BalfourDeclaration, which gave our land away and reduced us to the ""non-Jewish"" population. The ongoing campaign of mass murder against our people in #Gaza and all over #Palestine is a stark reminder of the catastrophic consequences of that declaration. It is the  responsibility of the UK to correct this historic injustice, demand an immediate end to Israel's aggression, recognise the #State_of_Palestine and collect international support to once and for all end Israel's #occupation.",Palestine,0.8633858561515808,0.12729816138744354,0.009315958246588707,-0.06666666666666667,-0.06666666666666667
1720139674235330879,palestine persists,Palestine,0.5178526639938354,0.4617897868156433,0.020357608795166016,0.0,0.0
1720120627774812219,"The adults in Palestine are equally as precious and innocent as the children. All of them deserve to be safe, and free. None of them deserve this oppression and occupation.",Palestine,0.3900427520275116,0.4249146580696106,0.1850425899028778,0.475,0.475
1720147318513483829,"Why don't Turkish soldiers go to Gaza?!

#Palestine #GazaGenocide #FreePalestine Turkish Armed Forces to Gaza",Palestine,0.8826705813407898,0.11364443600177765,0.0036850085016340017,0.0,0.0
1720305569075274123,"Give them a chance to live 

Free Free Palestine 

@RTErdogan
@KingSalman 
@UNICEF 

#FreePalestine 
#StopGazaGenocide",Palestine,0.2458471655845642,0.6357381939888,0.11841466277837753,0.31212121212121213,0.31212121212121213
1719725136138342850,"The London office for the Islamic Human Rights Commission has been vandalised. 

In response, the IHRC said: ""They target us because of our support for Palestine. We will not be silenced.""

@ihrc #London #Palestine",Palestine,0.598454475402832,0.37210357189178467,0.029441948980093002,0.0,0.0
1720318244395860140,Razan sending Greetings from Gaza,Gaza,0.0058643450029194355,0.3880167007446289,0.6061189770698547,0.0,0.0
1720125996236423405,"Desperate Palestinian father searches for his children among the rubble of his house which has been bombed by lsraeli warplanes during a heavy air attack on Bureij camp, Gaza.",Gaza,0.9254494905471802,0.0720323994755745,0.0025181537494063377,-0.4,-0.4
1720163742581747825,"In Gaza, with every passing hour, Israeli attacks:

-They kill 15 people, of which 6 are children.
-they hurt (they don't hurt, they hurt, and that includes amputations and serious permanent damage) 35 people.
-They drop 42 bombs.
-they destroy 12 buildings.

The average of the first 19 days of war is 370 deaths per day.

But in recent days, the murderous rhythm has intensified, as shown in this graph from Al Jazeera (this is when certain human beings say ""ah, Al Jazeera! And you believe them?"" As if fewer deaths per day -350 or 320 or 300 - were not something very serious... aren't human beings supposed to be... humanitarian?): on October 24, for example, they killed 756 people, more than double the average.",Gaza,0.9302986264228821,0.06543225795030594,0.00426911935210228,-0.03864468864468865,-0.03864468864468865
1720023693923905551,Gaza Strip is being flattened.,Gaza,0.8582586646080017,0.136753112077713,0.004988266620784998,0.0,0.0
1720160055901696092,"“Children of Gaza, children of Palestine, it is humanity that is being murdered! » Place de la République this evening📍

Against the genocide
Against colonization
Against France's complicity

Meet on Saturday for a massive demonstration in support of Palestine 🇵🇸",Gaza,0.3900083303451538,0.5000414252281189,0.10995025932788849,0.0,0.0
